Vocabulary size:120220

Learned Patterns:

नाथ:

Learned Patterns:

नामा:

Learned Patterns:

नारायण:

Learned Patterns:

निष्ठ:

Learned Patterns:

नी:

Learned Patterns:

नीय:

Learned Patterns:

नुमा:

Learned Patterns:

नुसार:

Learned Patterns:

ने:

Learned Patterns:

न्:

Learned Patterns:

पति:

Learned Patterns:

पत्र:

Learned Patterns:

पन:

Learned Patterns:

पर:

Learned Patterns:

परक:

Learned Patterns:

पाल:

Learned Patterns:

पी:

Learned Patterns:

पुत्र:

Learned Patterns:

पुर:

Learned Patterns:

पुरा:

Learned Patterns:

पुरी:

Learned Patterns:

पूर्ण:

Learned Patterns:

पूर्ति:

Learned Patterns:

पूर्व:

Learned Patterns:

पूर्वक:

Learned Patterns:

प्रकाश:

Learned Patterns:

प्रद:

Learned Patterns:

प्रसाद:

Learned Patterns:

प्रिय:

Learned Patterns:

प्रेमी:

Learned Patterns:

बंदी:

Learned Patterns:

बद्ध:

Learned Patterns:

बाई:

Learned Patterns:

बाग:

Learned Patterns:

बाजी:

Learned Patterns:

बाद:

Learned Patterns:

बी:

Learned Patterns:

बोध:

Learned Patterns:

भाव:

Learned Patterns:

भूमि:

Learned Patterns:

म:

Learned Patterns:

मंडल:

Learned Patterns:

मंत्री:

Learned Patterns:

मंद:

Learned Patterns:

मण्डल:

Learned Patterns:

मय:

Learned Patterns:

मात्र:

Learned Patterns:

मान:

Learned Patterns:

माला:

Learned Patterns:

मुक्त:

Learned Patterns:

मुखी:

Learned Patterns:

मूर्ति:

Learned Patterns:

में:

Learned Patterns:

मेंट:

Learned Patterns:

मैन:

Learned Patterns:

म्:

Learned Patterns:

य:

Learned Patterns:

या:

Learned Patterns:

याँ:

Learned Patterns:

यां:

Learned Patterns:

यी:

Learned Patterns:

युक्त:

Learned Patterns:

ये:

Learned Patterns:

यें:

Learned Patterns:

यो:

Learned Patterns:

यों:

Learned Patterns:

र:

Learned Patterns:

रण:

Learned Patterns:

रत:

Learned Patterns:

रहित:

Learned Patterns:

रा:

Learned Patterns:

राज:

Learned Patterns:

राम:

Learned Patterns:

राय:

Learned Patterns:

राव:

Learned Patterns:

री:

Learned Patterns:

रूप:

Learned Patterns:

रे:

Learned Patterns:

र्थ:

Learned Patterns:

र्थियों:

Learned Patterns:

ल:

Learned Patterns:

लय:

Learned Patterns:

ला:

Learned Patterns:

लाइन:

Learned Patterns:

लाल:

Learned Patterns:

ली:

Learned Patterns:

ले:

Learned Patterns:

लैंड:

Learned Patterns:

लोक:

Learned Patterns:

व:

Learned Patterns:

वती:

Learned Patterns:

वर:

Learned Patterns:

वर्ग:

Learned Patterns:

वर्ती:

Learned Patterns:

वश:

Learned Patterns:

वस्था:

Learned Patterns:

वा:

Learned Patterns:

वाद:

Learned Patterns:

वादी:

Learned Patterns:

वान:

Learned Patterns:

वार:

Learned Patterns:

वाला:

Learned Patterns:

वाली:

Learned Patterns:

वाले:

Learned Patterns:

वालों:

Learned Patterns:

वास:

Learned Patterns:

वासियों:

Learned Patterns:

वासी:

Learned Patterns:

विज्ञान:

Learned Patterns:

विदों:

Learned Patterns:

विहीन:

Learned Patterns:

वी:

Learned Patterns:

वीं:

Learned Patterns:

वीर:

Learned Patterns:

वृत्ति:

Learned Patterns:

वें:

Learned Patterns:

श:

Learned Patterns:

शंकर:

Learned Patterns:

शक्ति:

Learned Patterns:

शाला:

Learned Patterns:

शाली:

Learned Patterns:

शास्त्र:

Learned Patterns:

शिप:

Learned Patterns:

शील:

Learned Patterns:

श्री:

Learned Patterns:

स:

Learned Patterns:

सन:

Learned Patterns:

सागर:

Learned Patterns:

सिंह:

Learned Patterns:

सी:

Learned Patterns:

से:

Learned Patterns:

स्:

Learned Patterns:

स्तर:

Learned Patterns:

स्तरीय:

Learned Patterns:

स्थ:

Learned Patterns:

स्थल:

Learned Patterns:

स्थान:

Learned Patterns:

स्वरूप:

Learned Patterns:

स्वामी:

Learned Patterns:

ह:

Learned Patterns:

हट:

Learned Patterns:

हार:

Learned Patterns:

हीन:

Learned Patterns:

है:

Learned Patterns:

़:

Learned Patterns:

ा:

Learned Patterns:

ां:

Learned Patterns:

ांक:

Learned Patterns:

ांकन:

Learned Patterns:

ांकित:

Learned Patterns:

ांत:

Learned Patterns:

ांश:

Learned Patterns:

ाइजेशन:

Learned Patterns:

ाकार:

Learned Patterns:

ाचार:

Learned Patterns:

ाचार्य:

Learned Patterns:

ाज:

Learned Patterns:

ात:

Learned Patterns:

ात्मक:

Learned Patterns:

ात्मा:

Learned Patterns:

ादि:

Learned Patterns:

ाधिकार:

Learned Patterns:

ाधिकारी:

Learned Patterns:

ाध्यक्ष:

Learned Patterns:

ान:

Learned Patterns:

ानंद:

Learned Patterns:

ानन्द:

Learned Patterns:

ानी:

Learned Patterns:

ानुसार:

Learned Patterns:

ान्त:

Learned Patterns:

ाबाद:

Learned Patterns:

ाम:

Learned Patterns:

ाय:

Learned Patterns:

ायेंगे:

Learned Patterns:

ार:

Learned Patterns:

ारियों:

Learned Patterns:

ारी:

Learned Patterns:

ार्थ:

Learned Patterns:

ार्थियों:

Learned Patterns:

ार्थी:

Learned Patterns:

ाल:

Learned Patterns:

ालय:

Learned Patterns:

ावली:

Learned Patterns:

ावस्था:

Learned Patterns:

ास:

Learned Patterns:

ासन:

Learned Patterns:

ास्त्र:

Learned Patterns:

ि:

Learned Patterns:

िंग:

Learned Patterns:

िए:

Learned Patterns:

िक:

Learned Patterns:

िकरण:

Learned Patterns:

िका:

Learned Patterns:

िग:

Learned Patterns:

िज्म:

Learned Patterns:

िटी:

Learned Patterns:

िणी:

Learned Patterns:

ित:

Learned Patterns:

िता:

Learned Patterns:

िन:

Learned Patterns:

िनी:

Learned Patterns:

िय:

Learned Patterns:

ियत:

Learned Patterns:

ियन:

Learned Patterns:

िया:

Learned Patterns:

ियाँ:

Learned Patterns:

ियां:

Learned Patterns:

िये:

Learned Patterns:

ियो:

Learned Patterns:

ियों:

Learned Patterns:

िव:

Learned Patterns:

िश:

Learned Patterns:

िस:

Learned Patterns:

िस्ट:

Learned Patterns:

िस्तान:

Learned Patterns:

ी:

Learned Patterns:

ीकरण:

Learned Patterns:

ीकृत:

Learned Patterns:

ीन:

Learned Patterns:

ीय:

Learned Patterns:

ीली:

Learned Patterns:

ीले:

Learned Patterns:

ु:

Learned Patterns:

ुद्दीन:

Learned Patterns:

ुल:

Learned Patterns:

ुल्ला:

Learned Patterns:

ुल्लाह:

Learned Patterns:

ू:

Learned Patterns:

ूंगा:

Learned Patterns:

े:

Learned Patterns:

ें:

Learned Patterns:

ेंट:

Learned Patterns:

ेंद्र:

Learned Patterns:

ेंस:

Learned Patterns:

ेज:

Learned Patterns:

ेट:

Learned Patterns:

ेड:

Learned Patterns:

ेन:

Learned Patterns:

ेन्द्र:

Learned Patterns:

ेबल:

Learned Patterns:

ेल:

Learned Patterns:

ेश:

Learned Patterns:

ेशन:

Learned Patterns:

ेश्वर:

Learned Patterns:

ेश्वरी:

Learned Patterns:

ेस:

Learned Patterns:

ो:

Learned Patterns:

ों:

Learned Patterns:

ोत्तर:

Learned Patterns:

ोत्सव:

Learned Patterns:

ोन्मुख:

Learned Patterns:

्:

Learned Patterns:

्ट:

Learned Patterns:

्ड:

Learned Patterns:

्त:

Learned Patterns:

्तर:

Learned Patterns:

्ता:

Learned Patterns:

्ति:

Learned Patterns:

्द्र:

Learned Patterns:

्म:

Learned Patterns:

्य:

Learned Patterns:

्या:

Learned Patterns:

्र:

Learned Patterns:

्री:

Learned Patterns:

्वर:

Learned Patterns:

्स:

Learned Patterns:

”:

Learned Patterns:

The New Guys for replacement:

Printing allomorphs for Deletions:
